strategy,split_id,family,family_label,block_name,n_features,features,params_json,threshold,random_state,train_roc_auc,train_pr_auc,train_balanced_accuracy,train_f1,train_brier,train_sensitivity,train_specificity,train_tn,train_fp,train_fn,train_tp,val_roc_auc,val_pr_auc,val_balanced_accuracy,val_f1,val_brier,val_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp,test_roc_auc,test_pr_auc,test_balanced_accuracy,test_f1,test_brier,test_sensitivity,test_specificity,test_tn,test_fp,test_fn,test_tp,prediction_path
by_image,holdout_O013257,hist_gradient_boosting,HistGradientBoosting,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 100}",0.44224558337422776,214,0.9990875302888211,0.999234523067133,0.9836237365515803,0.9858184798536315,0.011858073698994115,0.992002532531365,0.9752449405717957,48575,1233,480,59539,0.997106509388617,0.903078189545411,0.9760250258058925,0.6224899598393574,0.014436975122820066,0.9728033472803347,0.9792467043314501,25999,551,13,465,0.9738887132136249,0.9118164626007292,0.8953621889433081,0.8556250620593784,0.06369418663973521,0.8419972640218878,0.9487271138647285,47776,2582,3234,17234,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013257/hist_gradient_boosting__B2_context__test_predictions.csv
by_image,holdout_O013257,logistic_regression,Logistic Regression,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""C"": 0.1}",0.5441832738099776,214,0.9563926778417587,0.9588384768299423,0.8959074040101992,0.8961195806276583,0.07608357781158005,0.8530298738732734,0.9387849341471249,46759,3049,8821,51198,0.9766009502872136,0.7539676790753808,0.9537571803418197,0.5963734049697784,0.02875947510044761,0.9288702928870293,0.9786440677966102,25983,567,34,444,0.6940638990045269,0.6222874749281575,0.6567120117632173,0.48181559880664865,0.1681003907747888,0.3313953488372093,0.9820286746892252,49453,905,13685,6783,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013257/logistic_regression__B3_context_ae__test_predictions.csv
by_image,holdout_O013257,random_forest,Random Forest,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.3910079721685416,214,0.9997041900699749,0.9997551221518977,0.9868940362174208,0.9890432901505206,0.009620742007905202,0.9979006647894834,0.9758874076453582,48607,1201,126,59893,0.9980279570400838,0.9406066703630667,0.9804830232686412,0.6103896103896104,0.011856851297417662,0.9832635983263598,0.9777024482109228,25958,592,8,470,0.9770561147437427,0.9235772660090986,0.9171136984770438,0.877863146992943,0.05567947264901769,0.8903654485049833,0.9438619484491044,47531,2827,2244,18224,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013257/random_forest__B3_context_ae__test_predictions.csv
by_image,holdout_O013257,hist_gradient_boosting,HistGradientBoosting,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 100}",0.15254621884698197,214,0.9998942081313399,0.9999126359227758,0.9838586404820719,0.9867530609392088,0.004667177602934004,0.9997000949699262,0.9680171859942178,48215,1593,18,60001,0.9980742894514968,0.9348550336886798,0.9795516472433003,0.5722964763061968,0.009160746357386585,0.9853556485355649,0.9737476459510358,25853,697,7,471,0.9787626340952813,0.9308534278189622,0.9285636796759551,0.8886415308829102,0.0595743433725371,0.9166015243306624,0.9405258350212479,47363,2995,1707,18761,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013257/hist_gradient_boosting__B3_context_ae__test_predictions.csv
by_image,holdout_O013490,logistic_regression,Logistic Regression,B0_base,5,"SD,NDAI,AF,AN,BF","{""C"": 10.0}",0.3676921552212038,214,0.8847803972618937,0.7530009786129069,0.847495283048098,0.8136431493658192,0.1562673343033831,0.8954973033989715,0.7994932626972244,48594,12187,4166,35699,0.9248410571685697,0.6170501455380595,0.8860813847753957,0.5527260297385063,0.10555572548532095,0.8754737412019491,0.8966890283488422,20718,2387,230,1617,0.9592277975407404,0.9183773920230425,0.9403486877298124,0.9388819756868,0.08878082588909222,0.9995159605635238,0.8811814148961009,37741,5089,19,39234,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/logistic_regression__B0_base__test_predictions.csv
by_image,holdout_O013490,random_forest,Random Forest,B0_base,5,"SD,NDAI,AF,AN,BF","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.46918455837997947,214,0.9736325455596627,0.9505738433144524,0.9224751800022299,0.8963355337673184,0.062228166876841594,0.9826414147748652,0.8623089452295948,52412,8369,692,39173,0.991915886925194,0.9217386938880928,0.9613340008602239,0.7114933541829555,0.03968614409428073,0.9853817000541418,0.937286301666306,21656,1449,27,1820,0.9695217609830191,0.9565418492627492,0.925801297555453,0.9249514517122153,0.06468991020062373,0.9950067510763508,0.8565958440345552,36688,6142,196,39057,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/random_forest__B0_base__test_predictions.csv
by_image,holdout_O013490,hist_gradient_boosting,HistGradientBoosting,B0_base,5,"SD,NDAI,AF,AN,BF","{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_samples_leaf"": 20}",0.614399268188849,214,0.9620125284923453,0.9272611200575133,0.9105968362444719,0.8851363976083707,0.07424030922946112,0.9506584723441616,0.8705352001447821,52912,7869,1967,37898,0.993267382832569,0.924828118496886,0.9656273524493945,0.7586496120780037,0.03685936138059352,0.9794260963724959,0.951828608526293,21992,1113,38,1809,0.9755114220120046,0.9634860204224543,0.9335436640931787,0.9321009171003762,0.05614189256944779,0.987797111048837,0.8792902171375204,37660,5170,479,38774,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/hist_gradient_boosting__B0_base__test_predictions.csv
by_image,holdout_O013490,logistic_regression,Logistic Regression,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""C"": 10.0}",0.39341125216737105,214,0.8803076170727263,0.7511647914887651,0.8500499042612708,0.8176959762264241,0.1437591241721887,0.8558886241063589,0.8442111844161827,51312,9469,5745,34120,0.9427111019618423,0.7062954431380698,0.8892395969671658,0.634881825590872,0.08251482627635796,0.8435300487276665,0.9349491452066653,21602,1503,289,1558,0.9689017078745955,0.9494087581304888,0.93495182883568,0.9336594094840441,0.06542046770511574,0.9969174330624411,0.872986224608919,37390,5440,121,39132,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/logistic_regression__B1_engineered__test_predictions.csv
by_image,holdout_O013490,random_forest,Random Forest,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5003542667770349,214,0.9747982235243102,0.9520116348537242,0.9260233479170363,0.9009953458365973,0.060431395404968336,0.9809356578452276,0.8711110379888451,52947,7834,760,39105,0.993103375552886,0.9320974777954805,0.9636282867214678,0.7234464959301171,0.03843384421161946,0.9864645370871684,0.9407920363557671,21737,1368,25,1822,0.9789445649667238,0.9733471159833689,0.924365920799509,0.9234371285951984,0.06099153599251617,0.9897077930349273,0.8590240485640905,36792,6038,404,38849,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/random_forest__B1_engineered__test_predictions.csv
by_image,holdout_O013490,hist_gradient_boosting,HistGradientBoosting,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_samples_leaf"": 20}",0.5885653092061891,214,0.9636289854164751,0.9309644355839459,0.9124355927213115,0.886378106803422,0.07315029917875822,0.9603411513859275,0.8645300340566954,52547,8234,1581,38284,0.9925312598601499,0.9119506415151749,0.9620028009415832,0.7313131313131314,0.03765644910191219,0.9799675148890092,0.9440380869941571,21812,1293,37,1810,0.9803186285935135,0.9729922241540626,0.9369468336238798,0.935525984836689,0.05490727523631052,0.9949303237969073,0.8789633434508523,37646,5184,199,39054,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/hist_gradient_boosting__B1_engineered__test_predictions.csv
by_image,holdout_O013490,logistic_regression,Logistic Regression,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""C"": 10.0}",0.3394112808491688,214,0.9095965975210922,0.8068912426566721,0.8752071929275181,0.8446483321422809,0.1250091058460456,0.9191019691458673,0.831312416709169,50528,10253,3225,36640,0.9781116479732189,0.8621277249729064,0.9328201437213671,0.6329844821364129,0.06506398294324818,0.9496480779642664,0.9159922094784678,21164,1941,93,1754,0.9632156699608235,0.9365200979691419,0.9067696674694812,0.9075614673371493,0.07811454712672825,0.9977326573765063,0.8158066775624562,34941,7889,89,39164,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/logistic_regression__B2_context__test_predictions.csv
by_image,holdout_O013490,random_forest,Random Forest,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6980419759993393,214,0.978131369537438,0.9559648190449689,0.9322038264031121,0.9147180864046863,0.056732173834635906,0.9400727455161169,0.9243349072901071,56182,4599,2389,37476,0.9976244603536011,0.9745444435493312,0.9793473264809893,0.8749697702539299,0.027471465903543792,0.9794260963724959,0.9792685565894828,22626,479,38,1809,0.9754233718260783,0.9666393474158546,0.91985114804403,0.9167140097716169,0.05688020508856267,0.924922935826561,0.914779360261499,39180,3650,2947,36306,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/random_forest__B2_context__test_predictions.csv
by_image,holdout_O013490,hist_gradient_boosting,HistGradientBoosting,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_samples_leaf"": 20}",0.6693304231118002,214,0.9728255966913952,0.9478016979508905,0.9232594244894727,0.9022372491187685,0.0629488968590738,0.9438354446256114,0.902683404353334,54866,5915,2239,37626,0.9968961405565115,0.9648159159618994,0.9756039581548279,0.8355247981545559,0.027730126992288488,0.9805089334055225,0.9706989829041333,22428,677,36,1811,0.9841173252065323,0.978640967661947,0.9384002997752822,0.93640807180409,0.048823350385686935,0.9687921942271929,0.9080084053233715,38890,3940,1225,38028,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/hist_gradient_boosting__B2_context__test_predictions.csv
by_image,holdout_O013490,logistic_regression,Logistic Regression,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""C"": 10.0}",0.3392576555055043,214,0.9103339200611031,0.8081197613688711,0.8769608195828607,0.8468468468468469,0.12421893414165591,0.91724570425185,0.8366759349138712,50854,9927,3299,36566,0.9776584076812304,0.8661454800324542,0.9334379185346152,0.6303529833363196,0.06674160617422306,0.9523551705468327,0.9145206665223977,21130,1975,88,1759,0.9629429080252087,0.935511020960647,0.9051915976102369,0.9061665298382341,0.07831903406884869,0.998242172572797,0.8121410226476768,34784,8046,69,39184,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/logistic_regression__B3_context_ae__test_predictions.csv
by_image,holdout_O013490,random_forest,Random Forest,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.5782071084232693,214,0.9868843468190476,0.9764269080206912,0.9443590750014744,0.9250737882721098,0.048858562150367914,0.9788285463439107,0.9098896036590381,55304,5477,844,39021,0.9979565288148651,0.9750282537895318,0.9837885166081681,0.8617771509167842,0.022203496029438066,0.9924201407688142,0.9751568924475221,22531,574,14,1833,0.9768262341249451,0.967341717922869,0.9291651411496578,0.926769154166926,0.05299266692987457,0.9483606348559346,0.9099696474433808,38974,3856,2027,37226,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/random_forest__B3_context_ae__test_predictions.csv
by_image,holdout_O013490,hist_gradient_boosting,HistGradientBoosting,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 100}",0.35753855909368,214,0.9986978621578186,0.9979896857597232,0.9758021873286814,0.9650684183047802,0.015850805973172313,0.9969145867302145,0.9546897879271483,58027,2754,123,39742,0.9977787429553202,0.9735491728130086,0.9815358711149765,0.8633672744494435,0.012932019909021288,0.9870059556036817,0.9760657866262714,22552,553,24,1823,0.9899300293356676,0.9864839429304979,0.9433013039050616,0.9414385741565882,0.04090830584130492,0.9796448679081854,0.9069577399019378,38845,3985,799,38454,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/isolated_merged/results/part3/predictions/by_image/holdout_O013490/hist_gradient_boosting__B3_context_ae__test_predictions.csv
