strategy,split_id,family,family_label,block_name,n_features,features,params_json,threshold,random_state,train_roc_auc,train_pr_auc,train_balanced_accuracy,train_f1,train_brier,train_sensitivity,train_specificity,train_tn,train_fp,train_fn,train_tp,val_roc_auc,val_pr_auc,val_balanced_accuracy,val_f1,val_brier,val_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp,test_roc_auc,test_pr_auc,test_balanced_accuracy,test_f1,test_brier,test_sensitivity,test_specificity,test_tn,test_fp,test_fn,test_tp,prediction_path
by_image,holdout_O013257,hist_gradient_boosting,HistGradientBoosting,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 100}",0.3145186789628228,214,0.9990647386251448,0.9992130192809712,0.9796783665670985,0.9830313394060969,0.011874719184210307,0.9961178959996001,0.9632388371345969,47977,1831,233,59786,0.9971530781898841,0.9005279614698113,0.9771959435501028,0.5657418576598311,0.014616968172060102,0.9811715481171548,0.9732203389830508,25839,711,9,469,0.974130017039692,0.9122004164117206,0.9100118255887029,0.868227521520025,0.06304785663015329,0.8796169630642955,0.9404066881131101,47357,3001,2464,18004,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/hist_gradient_boosting__B2_context__test_predictions.csv
by_image,holdout_O013257,logistic_regression,Logistic Regression,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""C"": 0.1}",0.5471395433164168,214,0.9564409820924734,0.9588643277693758,0.8958785397767846,0.8959834680349903,0.07601890142338605,0.8524300638131258,0.9393270157404433,46786,3022,8857,51162,0.9765048184131937,0.75482760621017,0.9538513423003885,0.5983827493261455,0.028765366365152836,0.9288702928870293,0.9788323917137477,25988,562,34,444,0.6940339337628102,0.6222662259933031,0.6561890869581729,0.48066533977822007,0.16807687929627607,0.33036935704514364,0.9820088168712022,49452,906,13706,6762,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/logistic_regression__B3_context_ae__test_predictions.csv
by_image,holdout_O013257,random_forest,Random Forest,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.3504419594380675,214,0.9996985291176694,0.9997504187635411,0.9846821792517604,0.9873253008079195,0.00965856138638378,0.9987170729269065,0.9706472855766142,48346,1462,77,59942,0.9980701920273582,0.9437134835827236,0.9803426076952777,0.587281795511222,0.011868370072745549,0.9853556485355649,0.9753295668549906,25895,655,7,471,0.9771433026728157,0.925253869109459,0.921529421163892,0.8785807214665878,0.055727424504816034,0.9073187414500684,0.9357401008777155,47122,3236,1897,18571,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/random_forest__B3_context_ae__test_predictions.csv
by_image,holdout_O013257,hist_gradient_boosting,HistGradientBoosting,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 100}",0.1313985901539261,214,0.9998975960723049,0.9999153695760523,0.9817904910205997,0.985093983419519,0.004622755740303867,0.9998000633132841,0.9637809187279152,48004,1804,12,60007,0.9981230645580691,0.939660347162395,0.9799573710296354,0.561570493753718,0.00879210036376837,0.9874476987447699,0.972467043314501,25819,731,6,472,0.9780097028240471,0.9271820447366192,0.9301690253462365,0.8886328363824484,0.05987759734034849,0.9231483290990815,0.9371897215933913,47195,3163,1573,18895,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013257/hist_gradient_boosting__B3_context_ae__test_predictions.csv
by_image,holdout_O013490,logistic_regression,Logistic Regression,B0_base,5,"SD,NDAI,AF,AN,BF","{""C"": 10.0}",0.3676921552212038,214,0.8847803972618937,0.7530009786129069,0.847495283048098,0.8136431493658192,0.1562673343033831,0.8954973033989715,0.7994932626972244,48594,12187,4166,35699,0.9248410571685697,0.6170501455380595,0.8860813847753957,0.5527260297385063,0.10555572548532095,0.8754737412019491,0.8966890283488422,20718,2387,230,1617,0.9592277975407404,0.9183773920230425,0.9403486877298124,0.9388819756868,0.08878082588909222,0.9995159605635238,0.8811814148961009,37741,5089,19,39234,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/logistic_regression__B0_base__test_predictions.csv
by_image,holdout_O013490,random_forest,Random Forest,B0_base,5,"SD,NDAI,AF,AN,BF","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.46918455837997947,214,0.9736325455596627,0.9505738433144524,0.9224751800022299,0.8963355337673184,0.062228166876841594,0.9826414147748652,0.8623089452295948,52412,8369,692,39173,0.991915886925194,0.9217386938880928,0.9613340008602239,0.7114933541829555,0.03968614409428073,0.9853817000541418,0.937286301666306,21656,1449,27,1820,0.9695217609830191,0.9565418492627492,0.925801297555453,0.9249514517122153,0.06468991020062373,0.9950067510763508,0.8565958440345552,36688,6142,196,39057,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/random_forest__B0_base__test_predictions.csv
by_image,holdout_O013490,hist_gradient_boosting,HistGradientBoosting,B0_base,5,"SD,NDAI,AF,AN,BF","{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_samples_leaf"": 20}",0.614399268188849,214,0.9620125284923453,0.9272611200575133,0.9105968362444719,0.8851363976083707,0.07424030922946112,0.9506584723441616,0.8705352001447821,52912,7869,1967,37898,0.993267382832569,0.924828118496886,0.9656273524493945,0.7586496120780037,0.03685936138059352,0.9794260963724959,0.951828608526293,21992,1113,38,1809,0.9755114220120046,0.9634860204224543,0.9335436640931787,0.9321009171003762,0.05614189256944779,0.987797111048837,0.8792902171375204,37660,5170,479,38774,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/hist_gradient_boosting__B0_base__test_predictions.csv
by_image,holdout_O013490,logistic_regression,Logistic Regression,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""C"": 10.0}",0.39341125216737105,214,0.8803076170727263,0.7511647914887651,0.8500499042612708,0.8176959762264241,0.1437591241721887,0.8558886241063589,0.8442111844161827,51312,9469,5745,34120,0.9427111019618423,0.7062954431380698,0.8892395969671658,0.634881825590872,0.08251482627635796,0.8435300487276665,0.9349491452066653,21602,1503,289,1558,0.9689017078745955,0.9494087581304888,0.93495182883568,0.9336594094840441,0.06542046770511574,0.9969174330624411,0.872986224608919,37390,5440,121,39132,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/logistic_regression__B1_engineered__test_predictions.csv
by_image,holdout_O013490,random_forest,Random Forest,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5003542667770349,214,0.9747982235243102,0.9520116348537242,0.9260233479170363,0.9009953458365973,0.060431395404968336,0.9809356578452276,0.8711110379888451,52947,7834,760,39105,0.993103375552886,0.9320974777954805,0.9636282867214678,0.7234464959301171,0.03843384421161946,0.9864645370871684,0.9407920363557671,21737,1368,25,1822,0.9789445649667238,0.9733471159833689,0.924365920799509,0.9234371285951984,0.06099153599251617,0.9897077930349273,0.8590240485640905,36792,6038,404,38849,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/random_forest__B1_engineered__test_predictions.csv
by_image,holdout_O013490,hist_gradient_boosting,HistGradientBoosting,B1_engineered,10,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range","{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_samples_leaf"": 20}",0.5885653092061891,214,0.9636289854164751,0.9309644355839459,0.9124355927213115,0.886378106803422,0.07315029917875822,0.9603411513859275,0.8645300340566954,52547,8234,1581,38284,0.9925312598601499,0.9119506415151749,0.9620028009415832,0.7313131313131314,0.03765644910191219,0.9799675148890092,0.9440380869941571,21812,1293,37,1810,0.9803186285935135,0.9729922241540626,0.9369468336238798,0.935525984836689,0.05490727523631052,0.9949303237969073,0.8789633434508523,37646,5184,199,39054,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/hist_gradient_boosting__B1_engineered__test_predictions.csv
by_image,holdout_O013490,logistic_regression,Logistic Regression,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""C"": 10.0}",0.33895459361264524,214,0.9096187152410681,0.8069743024299509,0.8752347129641544,0.8446595229865191,0.12497599390226236,0.9194531543960868,0.8310162715322222,50510,10271,3211,36654,0.9782925738492629,0.8630413751383598,0.9328744496037311,0.6320907617504052,0.06496497394975337,0.9501894964807797,0.9155594027266826,21154,1951,92,1755,0.9631467920239805,0.9365338518043819,0.906492681482773,0.9073156041512231,0.07819184225572486,0.9978090846559499,0.815176278309596,34914,7916,86,39167,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/logistic_regression__B2_context__test_predictions.csv
by_image,holdout_O013490,random_forest,Random Forest,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6996284632592951,214,0.9783590532477608,0.9564782304750029,0.9322499367647279,0.914841136102767,0.05663834320995399,0.9396713909444375,0.9248284825850184,56212,4569,2405,37460,0.9976297562023235,0.9745401479984279,0.9791848189106791,0.875756841850327,0.02741253585515003,0.9788846778559827,0.9794849599653754,22631,474,39,1808,0.9750285918265137,0.9652823258363976,0.9189966462705739,0.9157947940358858,0.05699338176064276,0.9231905841591725,0.9148027083819753,39181,3649,3015,36238,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/random_forest__B2_context__test_predictions.csv
by_image,holdout_O013490,hist_gradient_boosting,HistGradientBoosting,B2_context,15,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3","{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_samples_leaf"": 20}",0.6718449465808212,214,0.9724633385491965,0.9469919130883504,0.9232401307077516,0.9022585249421275,0.06310861308959251,0.9434842593753919,0.9029960020401112,54885,5896,2253,37612,0.9969123210146659,0.9650208769167469,0.976155991801745,0.8383067314365025,0.027705633178692544,0.9810503519220357,0.9712616316814542,22441,664,35,1812,0.9850564153652581,0.9797019265945603,0.9396644854328648,0.9376968503937008,0.04804084545874158,0.9708302550123558,0.9084987158533738,38911,3919,1145,38108,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/hist_gradient_boosting__B2_context__test_predictions.csv
by_image,holdout_O013490,logistic_regression,Logistic Regression,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""C"": 10.0}",0.3703597088912591,214,0.910423276607282,0.8082110111293673,0.8751884422664025,0.8459113184153038,0.12419173224718573,0.8984823780258372,0.8518945065069676,51779,9002,4047,35818,0.9779068907779239,0.8670166187165069,0.9337653472700076,0.6826751339551498,0.06673414462822326,0.9312398484028154,0.9362908461371997,21633,1472,127,1720,0.9632465353041003,0.9360087098150316,0.9170830978897475,0.9169204817018883,0.07803141036005297,0.9970193361016992,0.8371468596777959,35855,6975,117,39136,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/logistic_regression__B3_context_ae__test_predictions.csv
by_image,holdout_O013490,random_forest,Random Forest,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.5866193066716303,214,0.9868820957162037,0.9764636974215621,0.9445708877041958,0.9256398678675825,0.04898828784059922,0.9770475354320833,0.9120942399763083,55438,5343,915,38950,0.9979731896486779,0.9747943950357338,0.9837664661937974,0.8661305581835383,0.02234253991672934,0.9913373037357878,0.976195628651807,22555,550,16,1831,0.9770356302382673,0.9675311676864691,0.9289973372031586,0.9265660631285125,0.05258885677711574,0.9471377983848368,0.9108568760214802,39012,3818,2075,37178,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/random_forest__B3_context_ae__test_predictions.csv
by_image,holdout_O013490,hist_gradient_boosting,HistGradientBoosting,B3_context_ae,18,"SD,NDAI,AF,AN,BF,ndai_x_sd,af_df_gap,front_back_ratio,rad_cv,rad_range,local_SD_mean3,local_NDAI_std3,local_SD_std3,local_rad_std_std3,local_rad_mean_std3,ae4,ae5,ae0","{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 100}",0.36776248698480307,214,0.9986364457826049,0.9978825108469855,0.9759858574283277,0.96536728173856,0.015996839771808238,0.9967389941051047,0.9552327207515506,58060,2721,130,39735,0.9976671317718468,0.9717267835637645,0.9808752257033315,0.8639924044623783,0.01318653878280082,0.9853817000541418,0.9763687513525211,22559,546,27,1820,0.9890489939308389,0.9847435771173477,0.9411708585454184,0.939260822617061,0.04247879406813379,0.9750337553817543,0.9073079617090825,38860,3970,980,38273,/Users/jayding/Desktop/DUKE/YY/歪歪长官的任务/Stat 214/stat-214-local/lab2/results/part3/predictions/by_image/holdout_O013490/hist_gradient_boosting__B3_context_ae__test_predictions.csv
